"cd_sig";"code_10km";"cd_nom";"lb_nom";"annee";"nombre de données dans la maille";"fournisseurs des données";"wkt_geom_4326"
"10kmL93E044N619";"E044N619";60630;"Lutra lutra";2000;3;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((-0.173587566657602 42.7625145530163,-0.178498275562045 42.8523609580043,-0.056372846230874 42.8559101924071,-0.05165043466359 42.7660580148191,-0.173587566657602 42.7625145530163)))"
"10kmL93E044N620";"E044N620";60630;"Lutra lutra";2000;3;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((-0.178498275562045 42.8523609580043,-0.183424197122415 42.9422144349343,-0.061109888926919 42.9457694516341,-0.056372846230874 42.8559101924071,-0.178498275562045 42.8523609580043)))"
"10kmL93E044N621";"E044N621";60630;"Lutra lutra";2000;6;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((-0.183424197122415 42.9422144349343,-0.188365402099723 43.0320747759629,-0.065861630818924 43.0356355846871,-0.061109888926919 42.9457694516341,-0.183424197122415 42.9422144349343)))"
"10kmL93E045N620";"E045N620";60630;"Lutra lutra";2000;2;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((-0.056372846230874 42.8559101924071,-0.061109888926919 42.9457694516341,0.061219118394189 42.9491852715864,0.065767214159253 42.8593204561236,-0.056372846230874 42.8559101924071)))"
"10kmL93E045N621";"E045N621";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((-0.061109888926919 42.9457694516341,-0.065861630818924 43.0356355846871,0.056656908076797 43.0390569702245,0.061219118394189 42.9491852715864,-0.061109888926919 42.9457694516341)))"
"10kmL93E045N628";"E045N628";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((-0.094684630720824 43.5749650489531,-0.099541208787239 43.664873448816,0.024320651238758 43.6683340577308,0.02898352829089 43.5784200260007,-0.094684630720824 43.5749650489531)))"
"10kmL93E046N618";"E046N618";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.074821323110058 42.6796123054858,0.070301260742121 42.7694627316199,0.192266940295954 42.7727286777286,0.196599152378531 42.6828729393606,0.074821323110058 42.6796123054858)))"
"10kmL93E046N619";"E046N619";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.070301260742121 42.7694627316199,0.065767214159253 42.8593204561236,0.18792132366425 42.8625917233808,0.192266940295954 42.7727286777286,0.070301260742121 42.7694627316199)))"
"10kmL93E046N620";"E046N620";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.065767214159253 42.8593204561236,0.061219118394189 42.9491852715864,0.18356224019978 42.9524618689349,0.18792132366425 42.8625917233808,0.065767214159253 42.8593204561236)))"
"10kmL93E046N621";"E046N621";60630;"Lutra lutra";2000;2;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.061219118394189 42.9491852715864,0.056656908076797 43.0390569702245,0.1791896272326 43.042338906635,0.18356224019978 42.9524618689349,0.061219118394189 42.9491852715864)))"
"10kmL93E046N624";"E046N624";60630;"Lutra lutra";2000;1;;"MULTIPOLYGON(((0.047489880271363 43.2188201840289,0.042884930000445 43.3087112817679,0.165989978757741 43.3120092894724,0.170403560160828 43.2221128255888,0.047489880271363 43.2188201840289)))"
"10kmL93E046N628";"E046N628";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.02898352829089 43.5784200260007,0.024320651238758 43.6683340577308,0.148197163590491 43.6716536211571,0.152666270920806 43.5817341867664,0.02898352829089 43.5784200260007)))"
"10kmL93E047N618";"E047N618";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.196599152378531 42.6828729393606,0.192266940295954 42.7727286777286,0.314246024335114 42.7758558284988,0.318390324232507 42.6859950033672,0.196599152378531 42.6828729393606)))"
"10kmL93E047N619";"E047N619";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.192266940295954 42.7727286777286,0.18792132366425 42.8625917233808,0.310088899937725 42.865723969453,0.314246024335114 42.7758558284988,0.192266940295954 42.7727286777286)))"
"10kmL93E047N620";"E047N620";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.18792132366425 42.8625917233808,0.18356224019978 42.9524618689349,0.305918891443291 42.9555992188738,0.310088899937725 42.865723969453,0.18792132366425 42.8625917233808)))"
"10kmL93E047N621";"E047N621";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.18356224019978 42.9524618689349,0.1791896272326 43.042338906635,0.301735938885059 43.0454813690324,0.305918891443291 42.9555992188738,0.18356224019978 42.9524618689349)))"
"10kmL93E048N620";"E048N620";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.310088899937725 42.865723969453,0.305918891443291 42.9555992188738,0.428288486688507 42.9585972976483,0.43226936024663 42.8687171706617,0.310088899937725 42.865723969453)))"
"10kmL93E048N647";"E048N647";60630;"Lutra lutra";2000;2;;"MULTIPOLYGON(((0.192771977774352 45.2941627234086,0.188230148593377 45.3841501790344,0.315937102756705 45.3872831453508,0.320272972609422 45.2972905807405,0.192771977774352 45.2941627234086)))"
"10kmL93E048N648";"E048N648";60630;"Lutra lutra";2000;2;;"MULTIPOLYGON(((0.188230148593377 45.3841501790344,0.18367360533951 45.4741387889849,0.311587184488914 45.4772768732698,0.315937102756705 45.3872831453508,0.188230148593377 45.3841501790344)))"
"10kmL93E049N621";"E049N621";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.428288486688507 42.9585972976483,0.424295254878064 43.0484843335851,0.54686698668023 43.051347777516,0.55067044012683 42.9614560825549,0.428288486688507 42.9585972976483)))"
"10kmL93E049N648";"E049N648";60630;"Lutra lutra";2000;2;;"MULTIPOLYGON(((0.315937102756705 45.3872831453508,0.311587184488914 45.4772768732698,0.439514880339986 45.4802691665114,0.443658105261785 45.3902705581078,0.315937102756705 45.3872831453508)))"
"10kmL93E049N649";"E049N649";60630;"Lutra lutra";2000;2;;"MULTIPOLYGON(((0.311587184488914 45.4772768732698,0.307223149445542 45.5672715467208,0.435358207972829 45.5702687290463,0.439514880339986 45.4802691665114,0.311587184488914 45.4772768732698)))"
"10kmL93E050N621";"E050N621";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.55067044012683 42.9614560825549,0.54686698668023 43.051347777516,0.669450545401229 43.0540716791041,0.67306416559349 42.9641755519428,0.55067044012683 42.9614560825549)))"
"10kmL93E050N648";"E050N648";60630;"Lutra lutra";2000;2;;"MULTIPOLYGON(((0.443658105261785 45.3902705581078,0.439514880339986 45.4802691665114,0.567456023565699 45.4831156449603,0.571392490013476 45.3931123936358,0.443658105261785 45.3902705581078)))"
"10kmL93E050N649";"E050N649";60630;"Lutra lutra";2000;2;;"MULTIPOLYGON(((0.439514880339986 45.4802691665114,0.435358207972829 45.5702687290463,0.563506779425942 45.5731198585983,0.567456023565699 45.4831156449603,0.439514880339986 45.4802691665114)))"
"10kmL93E051N648";"E051N648";60630;"Lutra lutra";2000;2;;"MULTIPOLYGON(((0.571392490013476 45.3931123936358,0.567456023565699 45.4831156449603,0.695409944416456 45.4858162860212,0.699139590497472 45.3958086294159,0.571392490013476 45.3931123936358)))"
"10kmL93E051N650";"E051N650";60630;"Lutra lutra";2000;3;;"MULTIPOLYGON(((0.563506779425942 45.5731198585983,0.55954469529872 45.6631248164863,0.687914270609278 45.6658342914313,0.691668190799039 45.575824912705,0.563506779425942 45.5731198585983)))"
"10kmL93E051N651";"E051N651";60630;"Lutra lutra";2000;3;;"MULTIPOLYGON(((0.55954469529872 45.6631248164863,0.555569708483064 45.7531303002157,0.684148124426901 45.7558442038193,0.687914270609278 45.6658342914313,0.55954469529872 45.6631248164863)))"
"10kmL93E052N650";"E052N650";60630;"Lutra lutra";2000;3;;"MULTIPOLYGON(((0.691668190799039 45.575824912705,0.687914270609278 45.6658342914313,0.816296071847967 45.6683974308691,0.819841768680523 45.5783838698537,0.691668190799039 45.575824912705)))"
"10kmL93E052N651";"E052N651";60630;"Lutra lutra";2000;3;;"MULTIPOLYGON(((0.687914270609278 45.6658342914313,0.684148124426901 45.7558442038193,0.812738826106065 45.758411532946,0.816296071847967 45.6683974308691,0.687914270609278 45.6658342914313)))"
"10kmL93E053N620";"E053N620";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((0.921108374587506 42.8792990899957,0.917884586276258 42.9691964628215,1.04031010753514 42.9714978662758,1.04334450172217 42.8815967484196,0.921108374587506 42.8792990899957)))"
"10kmL93E053N647";"E053N647";60630;"Lutra lutra";2000;1;;"MULTIPOLYGON(((0.83041012527375 45.3083486149969,0.826898739800223 45.3983592440803,0.954669270629752 45.4007642174129,0.957974389322174 45.3107496654468,0.83041012527375 45.3083486149969)))"
"10kmL93E053N650";"E053N650";60630;"Lutra lutra";2000;3;"Limousin Nature Environnement";"MULTIPOLYGON(((0.819841768680523 45.5783838698537,0.816296071847967 45.6683974308691,0.944689421934791 45.6708142143774,0.948026839274198 45.5807967096909,0.819841768680523 45.5783838698537)))"
"10kmL93E054N618";"E054N618";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.04938519201335 42.7018161756391,1.0463695154075 42.7917027824673,1.168426170157 42.79385776356,1.1712535761907 42.7039676501951,1.04938519201335 42.7018161756391)))"
"10kmL93E054N619";"E054N619";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.0463695154075 42.7917027824673,1.04334450172217 42.8815967484196,1.16559000931371 42.8837552419419,1.168426170157 42.79385776356,1.0463695154075 42.7917027824673)))"
"10kmL93E054N647";"E054N647";60630;"Lutra lutra";2000;1;;"MULTIPOLYGON(((0.957974389322174 45.3107496654468,0.954669270629752 45.4007642174129,1.08245051533736 45.4030235303497,1.085549315417 45.3130052929295,0.957974389322174 45.3107496654468)))"
"10kmL93E054N650";"E054N650";60630;"Lutra lutra";2000;2;;"MULTIPOLYGON(((0.948026839274198 45.5807967096909,0.944689421934791 45.6708142143774,1.07309364342424 45.6730846226975,1.07622272842131 45.5830634130234,0.948026839274198 45.5807967096909)))"
"10kmL93E055N618";"E055N618";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.1712535761907 42.7039676501951,1.168426170157 42.79385776356,1.29049157967429 42.7958737897831,1.29313067466863 42.7059803958646,1.1712535761907 42.7039676501951)))"
"10kmL93E055N619";"E055N619";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.168426170157 42.79385776356,1.16559000931371 42.8837552419419,1.28784431239113 42.8857745542325,1.29049157967429 42.7958737897831,1.168426170157 42.79385776356)))"
"10kmL93E055N620";"E055N620";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.16559000931371 42.8837552419419,1.1627450529424 42.9736598781389,1.28518883480648 42.9756824820282,1.28784431239113 42.8857745542325,1.16559000931371 42.8837552419419)))"
"10kmL93E055N623";"E055N623";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.15702858947576 43.1534897933124,1.15415699967143 43.2434146560291,1.2771727565648 43.2454471680756,1.27985309549986 43.1555189970619,1.15702858947576 43.1534897933124)))"
"10kmL93E055N624";"E055N624";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.15415699967143 43.2434146560291,1.1512764489171 43.3333458440432,1.27448405289838 43.3353816699882,1.2771727565648 43.2454471680756,1.15415699967143 43.2434146560291)))"
"10kmL93E056N638";"E056N638";60630;"Lutra lutra";2000;3;"LPO Occitanie";"MULTIPOLYGON(((1.23875153253492 44.5050106973188,1.23594149106322 44.5950117173169,1.36190813203783 44.5969509642807,1.36451763535758 44.5069467838698,1.23875153253492 44.5050106973188)))"
"10kmL93E056N639";"E056N639";60630;"Lutra lutra";2000;3;"LPO Occitanie";"MULTIPOLYGON(((1.23594149106322 44.5950117173169,1.2331224700162 44.685015894546,1.35929028939451 44.6869583074029,1.36190813203783 44.5969509642807,1.23594149106322 44.5950117173169)))"
"10kmL93E056N650";"E056N650";60630;"Lutra lutra";2000;1;"Indépendant";"MULTIPOLYGON(((1.2044287616208 45.5851839618187,1.2015080585257 45.6752086377356,1.32993198912548 45.6771862425628,1.33264426405113 45.5871583392049,1.2044287616208 45.5851839618187)))"
"10kmL93E056N651";"E056N651";60630;"Lutra lutra";2000;1;;"MULTIPOLYGON(((1.2015080585257 45.6752086377356,1.19857783988207 45.7652338743858,1.32721087707054 45.7672147123679,1.32993198912548 45.6771862425628,1.2015080585257 45.6752086377356)))"
"10kmL93E057N639";"E057N639";60630;"Lutra lutra";2000;1;;"MULTIPOLYGON(((1.36190813203783 44.5969509642807,1.35929028939451 44.6869583074029,1.48546648808723 44.688756898799,1.48788311229339 44.5987466240914,1.36190813203783 44.5969509642807)))"
"10kmL93E057N642";"E057N642";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.35402942574533 44.8669816237126,1.35138632389994 44.9569971669828,1.4781700517573 44.9588045837609,1.48060999513771 44.8687860935748,1.35402942574533 44.8669816237126)))"
"10kmL93E058N616";"E058N616";60630;"Lutra lutra";2000;2;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.54141252921935 42.5298140551133,1.53916408308413 42.619697951187,1.66087600875721 42.6212918253364,1.66293719687438 42.5314053356488,1.54141252921935 42.5298140551133)))"
"10kmL93E058N617";"E058N617";60630;"Lutra lutra";2000;2;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.53916408308413 42.619697951187,1.53690869497817 42.7095896408696,1.65880845647114 42.7111861129814,1.66087600875721 42.6212918253364,1.53916408308413 42.619697951187)))"
"10kmL93E058N618";"E058N618";60630;"Lutra lutra";2000;3;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.53690869497817 42.7095896408696,1.53464633270595 42.7994889177538,1.65673451049821 42.8010879921896,1.65880845647114 42.7111861129814,1.53690869497817 42.7095896408696)))"
"10kmL93E058N620";"E058N620";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.53237696387257 42.8893955750585,1.53010055588222 42.97930940563,1.65256731850453 42.9809136978539,1.65465414113767 42.8909972561937,1.53237696387257 42.8893955750585)))"
"10kmL93E058N623";"E058N623";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.52552649103339 43.1591577561029,1.52322876796459 43.2490918598429,1.64626782932624 43.2507040118063,1.64837419295084 43.1607672837268,1.52552649103339 43.1591577561029)))"
"10kmL93E058N641";"E058N641";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.4830421281017 44.7787701268818,1.48060999513771 44.8687860935748,1.60719837490646 44.8704462579787,1.60942796174833 44.7804275846666,1.4830421281017 44.7787701268818)))"
"10kmL93E059N616";"E059N616";60630;"Lutra lutra";2000;2;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.66293719687438 42.5314053356488,1.66087600875721 42.6212918253364,1.78259429856906 42.6227471419326,1.78446819933187 42.5328582840336,1.66293719687438 42.5314053356488)))"
"10kmL93E059N617";"E059N617";60630;"Lutra lutra";2000;2;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.66087600875721 42.6212918253364,1.65880845647114 42.7111861129814,1.78071461162058 42.7126438017597,1.78259429856906 42.6227471419326,1.66087600875721 42.6212918253364)))"
"10kmL93E059N618";"E059N618";60630;"Lutra lutra";2000;2;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.65880845647114 42.7111861129814,1.65673451049821 42.8010879921896,1.77882911164747 42.8025480571331,1.78071461162058 42.7126438017597,1.65880845647114 42.7111861129814)))"
"10kmL93E059N642";"E059N642";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.60719837490646 44.8704462579787,1.60496162766946 44.9604674595021,1.73176039848541 44.961985781133,1.73379391503367 44.8719621038942,1.60719837490646 44.8704462579787)))"
"10kmL93E060N671";"E060N671";60630;"Lutra lutra";2000;1;;"MULTIPOLYGON(((1.67204549649243 47.4827928073504,1.66980865304038 47.5727948162518,1.80280627155523 47.5742352932839,1.80481953902243 47.4842309249684,1.67204549649243 47.4827928073504)))"
"10kmL93E061N620";"E061N620";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.89922726932559 42.8937828993034,1.89751970488901 42.9837038823459,2.02000415088844 42.9848897534627,2.02152204794514 42.8949668401949,1.89922726932559 42.8937828993034)))"
"10kmL93E061N634";"E061N634";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.87482938875231 44.1532356138405,1.87304523530584 44.2432352375118,1.99824815686003 44.2444484784338,1.99983413872342 44.1544468779902,1.87482938875231 44.1532356138405)))"
"10kmL93E061N641";"E061N641";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.86222036001899 44.7833102385506,1.86039596528032 44.8733336194234,1.98700387520725 44.8745607938002,1.98862563019607 44.7845354120614,1.86222036001899 44.7833102385506)))"
"10kmL93E061N643";"E061N643";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((1.85856571083136 44.9633595367154,1.85672956839775 45.0533877750026,1.9837447128329 45.0546189615908,1.98537691113166 44.9645887154473,1.85856571083136 44.9633595367154)))"
"10kmL93E061N657";"E061N657";60630;"Lutra lutra";2000;1;"Limousin Nature Environnement";"MULTIPOLYGON(((1.83231070722211 46.223867432324,1.83038905943574 46.3139053506814,1.96032987307066 46.3151650218424,1.9620380829601 46.225125045296,1.83231070722211 46.223867432324)))"
"10kmL93E066N639";"E066N639";60630;"Lutra lutra";2000;2;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((2.49590626364924 44.607941317948,2.49510045919181 44.6979666054282,2.62132308655636 44.6984703055956,2.62192745069253 44.6084441969569,2.49590626364924 44.607941317948)))"
"10kmL93E066N652";"E066N652";60630;"Lutra lutra";2000;1;;"MULTIPOLYGON(((2.48522593580062 45.7784408060499,2.48438559619205 45.8684879819883,2.61328679248821 45.869002488939,2.61391705893271 45.778954472892,2.48522593580062 45.7784408060499)))"
"10kmL93E066N660";"E066N660";60630;"Lutra lutra";2000;1;"GROUPE MAMMALOGIQUE D'AUVERGNE, LIGUE DE PROTECTION DES OISEAUX D AUVERGNE";"MULTIPOLYGON(((2.47842551088 46.4988104388264,2.47756280371947 46.588852751164,2.60816960140713 46.5893740332283,2.60881664414879 46.4993308686762,2.47842551088 46.4988104388264)))"
"10kmL93E067N626";"E067N626";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((2.6296122043347 43.4384730753759,2.6290321779456 43.5284410590491,2.75268710778784 43.5287933008334,2.75307379678134 43.4388247435587,2.6296122043347 43.4384730753759)))"
"10kmL93E067N627";"E067N627";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((2.6290321779456 43.5284410590491,2.62845033208077 43.6184147819151,2.75229920578077 43.6187675982773,2.75268710778784 43.5287933008334,2.6290321779456 43.5284410590491)))"
"10kmL93E067N634";"E067N634";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((2.62492056392194 44.1583658558972,2.62432573858595 44.2483738523837,2.74954944258438 44.2487307184052,2.74994599778714 44.1587221404146,2.62492056392194 44.1583658558972)))"
"10kmL93E062N649";"E062N649";60630;"Lutra lutra";2000;1;"RESERVES NATURELLES DE FRANCE";"MULTIPOLYGON(((1.97550431680496 45.5047974958894,1.9738401761395 45.5948371458265,2.10209830742377 45.5959342055299,2.10355448804822 45.505892765113,1.97550431680496 45.5047974958894)))"
"10kmL93E062N650";"E062N650";60630;"Lutra lutra";2000;1;;"MULTIPOLYGON(((1.9738401761395 45.5948371458265,1.9721706206865 45.684877602629,2.10063738848514 45.6859764559785,2.10209830742377 45.5959342055299,1.9738401761395 45.5948371458265)))"
"10kmL93E063N634";"E063N634";60630;"Lutra lutra";2000;1;"NATURE MIDI-PYRENEES";"MULTIPOLYGON(((2.12484390234339 44.1555156625507,2.12345611594903 44.2455190072782,2.24866848321362 44.24644681574,2.24985805323612 44.1564419592443,2.12484390234339 44.1555156625507)))"
